web-scraper-order,web-scraper-start-url,featured,featured-href,recommended,recommended-href
"1523060493-630","https://www.youtube.com/user/TheYoungTurks/videos","White Supremacy World With Tucker Carlson","https://www.youtube.com/watch?v=0m6Xz6s0EdI","Why white supremacists love Tucker Carlson
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=SkQKVMYyPoM"
"1523060506-738","https://www.youtube.com/user/TheYoungTurks/videos","Alexandria Ocasio-Cortez Takes On Corporate Democrat Joe Crowley","https://www.youtube.com/watch?v=ORkJDZLIIKs","The Young Turks 04.05.18: Pulse Shooting New Details, Trump Voters, Ted Cruz Human, and Alex Jones
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=OA1CIrWcGHg"
"1523060525-889","https://www.youtube.com/user/TheYoungTurks/videos","Why Christians Wouldn’t Care If Trump Paid For Abortions","https://www.youtube.com/watch?v=2AbX8KNVOKI","Why We Left...
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Qt9qtpawDkc"
"1523060518-835","https://www.youtube.com/user/TheYoungTurks/videos","NRA Spews Propaganda After YouTube Shooting","https://www.youtube.com/watch?v=3k8LK0wpHzs","The Saudi Bomb Campaign & Oklahoma Teacher Strikes: VICE News Tonight Full Episode (HBO)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=kbF93Ngge6A"
"1523060548-1070","https://www.youtube.com/user/TheYoungTurks/videos","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal","https://www.youtube.com/watch?v=9e4B1AbMOko","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
"1523060508-749","https://www.youtube.com/user/TheYoungTurks/videos","What MLK Was Working On Before His Death","https://www.youtube.com/watch?v=tD6RzBeicKI","Televangelists: Last Week Tonight with John Oliver (HBO)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=7y1xJAVZxXg"
"1523060535-982","https://www.youtube.com/user/TheYoungTurks/videos","Tucker Carlson: What About Toxic Femininity Though?","https://www.youtube.com/watch?v=HbiV3qujCtc","EXPOSED: Billionaire Bigots Spreading Anti-Muslim Propaganda
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=6kaoC2eP6Vc"
"1523060525-902","https://www.youtube.com/user/TheYoungTurks/videos","Why Christians Wouldn’t Care If Trump Paid For Abortions","https://www.youtube.com/watch?v=2AbX8KNVOKI","Ted Cruz Gets Owned By EPIC Question
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=f8enlSLorhM"
"1523060548-1085","https://www.youtube.com/user/TheYoungTurks/videos","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal","https://www.youtube.com/watch?v=9e4B1AbMOko","Adding a Color Matte to a Premiere Sequence
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=PC8GZLi7d7o"
"1523060478-523","https://www.youtube.com/user/TheYoungTurks/videos","Howard Kurtz Scolds Reporter For Insufficient Politeness To Trump","https://www.youtube.com/watch?v=xqP6iwHlMu0","Karen McDougal to Melania Trump: I’m sorry
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=xo2ISWrQAsU"
"1523060518-834","https://www.youtube.com/user/TheYoungTurks/videos","NRA Spews Propaganda After YouTube Shooting","https://www.youtube.com/watch?v=3k8LK0wpHzs","JRE MMA Show #21 with Brendan Schaub
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=SsR9ohalUp0"
"1523060535-981","https://www.youtube.com/user/TheYoungTurks/videos","Tucker Carlson: What About Toxic Femininity Though?","https://www.youtube.com/watch?v=HbiV3qujCtc","#1 Trump Leaker EXPOSED
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=6WVNtQB5FPs"
"1523060485-570","https://www.youtube.com/user/TheYoungTurks/videos","Trump Deploying Military To Mexican Border Because He Saw It On Fox News","https://www.youtube.com/watch?v=LQI2YInFMAk","Trump says he'll use military to protect US border
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=LYQG2Kd9cbA"
"1523060480-538","https://www.youtube.com/user/TheYoungTurks/videos","Kushner Bragged About Sinclair Deal For Pro-Trump Coverage","https://www.youtube.com/watch?v=tzF1X57oTX8","How to Create a Perfectly White Background in Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Tpe_bEvfd90"
"1523060545-1056","https://www.youtube.com/user/TheYoungTurks/videos","EXPOSED: Billionaire Bigots Spreading Anti-Muslim Propaganda","https://www.youtube.com/watch?v=6kaoC2eP6Vc","Carl Icahn Role Shows Common Thread In Scott Pruitt Ethics, Policy Scandals | Rachel Maddow | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=tA1EbehbXaY"
"1523060485-573","https://www.youtube.com/user/TheYoungTurks/videos","Trump Deploying Military To Mexican Border Because He Saw It On Fox News","https://www.youtube.com/watch?v=LQI2YInFMAk","Trump has suggested US military should fund border wall: Sources
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=1zlYEbi4E0I"
"1523060513-792","https://www.youtube.com/user/TheYoungTurks/videos","Democrat Wins In Latest Sign Of Anti-Trump Blue Wave","https://www.youtube.com/watch?v=YqUmE7U-lNE","President Donald Trump Doubles Down On Trade War & China Vows To Fight Back | Morning Joe | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=VEjDsAnupB8"
"1523060545-1050","https://www.youtube.com/user/TheYoungTurks/videos","EXPOSED: Billionaire Bigots Spreading Anti-Muslim Propaganda","https://www.youtube.com/watch?v=6kaoC2eP6Vc","Is the World Returning to the Dark Ages? | Salman Rushdie
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=9qAgmpX6c4U"
"1523060501-699","https://www.youtube.com/user/TheYoungTurks/videos","Alison Hartson Ad EXPOSES Dianne Feinstein","https://www.youtube.com/watch?v=mfUQjmQ8Ck0","Sinclair Issues Employee Gag Order After Trump Propaganda Scandal
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=KNdFBDz0B3g"
"1523060521-860","https://www.youtube.com/user/TheYoungTurks/videos","Oklahoma Teachers Show You Exactly Why They're Walking Out","https://www.youtube.com/watch?v=y98i2MgNzus","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
"1523060548-1077","https://www.youtube.com/user/TheYoungTurks/videos","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal","https://www.youtube.com/watch?v=9e4B1AbMOko","How to Create a Perfectly White Background in Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Tpe_bEvfd90"
"1523060540-1020","https://www.youtube.com/user/TheYoungTurks/videos","Establishment's PATHETIC Attack On Bernie Sanders","https://www.youtube.com/watch?v=_CK_z0UhaQk","Sinclair Gets Creative On How They Screw You Over
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cdzaxoGrd0k"
"1523060506-733","https://www.youtube.com/user/TheYoungTurks/videos","Alexandria Ocasio-Cortez Takes On Corporate Democrat Joe Crowley","https://www.youtube.com/watch?v=ORkJDZLIIKs","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
"1523060516-816","https://www.youtube.com/user/TheYoungTurks/videos","New Details Emerge On Youtube Shooter's Motives","https://www.youtube.com/watch?v=X_9LCZPLhrU","Fastest People in Slow Motion
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=zTspzONOomw"
"1523060506-729","https://www.youtube.com/user/TheYoungTurks/videos","Alexandria Ocasio-Cortez Takes On Corporate Democrat Joe Crowley","https://www.youtube.com/watch?v=ORkJDZLIIKs","On Contact: The Coming Collapse of the American Economic System with Richard Wolff
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0i1T72jfoWA"
"1523060521-859","https://www.youtube.com/user/TheYoungTurks/videos","Oklahoma Teachers Show You Exactly Why They're Walking Out","https://www.youtube.com/watch?v=y98i2MgNzus","Oklahoma teacher strike enters day 4
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=NWQXQKlFSpA"
"1523060508-761","https://www.youtube.com/user/TheYoungTurks/videos","What MLK Was Working On Before His Death","https://www.youtube.com/watch?v=tD6RzBeicKI","Martin Luther King Jr.'s granddaughter speaks out on 'GMA' 50 years after his death
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=-j5Fxn-38Zk"
"1523060523-882","https://www.youtube.com/user/TheYoungTurks/videos","The Most Horrifying Artificial Insemination Story EVER","https://www.youtube.com/watch?v=xjQ9D9uCPjw","Trump Traveling to Peru, Female Indiana Jones - Monologue
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=JhkR1KoECdY"
"1523060543-1037","https://www.youtube.com/user/TheYoungTurks/videos","Sinclair Gets Creative On How They Screw You Over","https://www.youtube.com/watch?v=cdzaxoGrd0k","Trump Traveling to Peru, Female Indiana Jones - Monologue
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=JhkR1KoECdY"
"1523060516-822","https://www.youtube.com/user/TheYoungTurks/videos","New Details Emerge On Youtube Shooter's Motives","https://www.youtube.com/watch?v=X_9LCZPLhrU","Some thoughts on the shooting at Youtube
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=HQiDKE85P3U"
"1523060543-1040","https://www.youtube.com/user/TheYoungTurks/videos","Sinclair Gets Creative On How They Screw You Over","https://www.youtube.com/watch?v=cdzaxoGrd0k","How to Create a Perfectly White Background in Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Tpe_bEvfd90"
"1523060543-1044","https://www.youtube.com/user/TheYoungTurks/videos","Sinclair Gets Creative On How They Screw You Over","https://www.youtube.com/watch?v=cdzaxoGrd0k","REAL Liberals Do Exist And We Don’t Agree With Them
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=z0NCh2YCHRM"
